Iter	Interp		Mover		Total
1	1.157453	2.550757	3.708210
2	1.193860	2.595243	3.789103
3	1.202650	2.481535	3.684185
4	1.162874	2.491013	3.653887
5	1.220710	2.617059	3.837769
6	1.232941	2.572862	3.805803
7	1.219224	2.601729	3.820953
8	1.152340	2.457513	3.609853
9	1.168864	2.506059	3.674923
10	1.174170	2.536534	3.710704
