Iter	Interp		Mover		Total
1	1.444161	2.461694	3.905855
2	1.445782	2.372716	3.818498
3	1.424784	2.360612	3.785396
4	1.423660	2.369550	3.793210
5	1.424166	2.361909	3.786075
6	1.423637	2.366486	3.790123
7	1.425172	2.360462	3.785634
8	1.423920	2.374239	3.798159
9	1.425929	2.360062	3.785991
10	1.421690	2.366330	3.788020
