Iter	Interp		Mover		Total
1	0.204345	0.344796	0.549141
2	0.203468	0.342377	0.545845
3	0.205298	0.348358	0.553656
4	0.203195	0.345150	0.548345
5	0.208091	0.346754	0.554845
6	0.209582	0.363916	0.573498
7	0.209310	0.343468	0.552778
8	0.204237	0.346883	0.551120
9	0.203301	0.343282	0.546583
10	0.203535	0.347292	0.550827
