Iter	Interp		Mover		Total
1	3.150000	2.110000	5.260000
2	3.130000	2.130000	5.260000
3	3.100000	2.200000	5.300000
4	3.140000	2.210000	5.350000
5	3.340000	2.250000	5.590000
6	3.500000	2.210000	5.710000
7	3.040000	2.240000	5.280000
8	3.100000	2.290000	5.390000
9	3.080000	2.270000	5.350000
10	3.050000	2.290000	5.340000
