Iter	Interp		Mover		Total
1	0.440000	0.300000	0.740000
2	0.600000	0.300000	0.900000
3	0.440000	0.310000	0.750000
4	0.470000	0.320000	0.790000
5	0.440000	0.320000	0.760000
6	0.440000	0.320000	0.760000
7	0.460000	0.320000	0.780000
8	0.480000	0.320000	0.800000
9	0.440000	0.320000	0.760000
10	0.460000	0.320000	0.780000
