Iter	Interp		Mover		Total
1	4.870000	2.140000	7.010000
2	3.020000	2.160000	5.180000
3	3.010000	2.260000	5.270000
4	3.000000	2.270000	5.270000
5	3.020000	2.280000	5.300000
6	2.950000	2.340000	5.290000
7	2.970000	2.450000	5.420000
8	3.120000	2.410000	5.530000
9	2.990000	2.410000	5.400000
10	2.940000	2.450000	5.390000
