Iter	Interp		Mover		Total
1	3.570000	2.120000	5.690000
2	3.600000	2.200000	5.800000
3	3.540000	2.230000	5.770000
4	3.580000	2.260000	5.840000
5	3.560000	2.240000	5.800000
6	3.550000	2.270000	5.820000
7	3.550000	2.270000	5.820000
8	3.550000	2.290000	5.840000
9	3.550000	2.280000	5.830000
10	3.620000	2.280000	5.900000
